seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
4,SARSA,46,0,40,227.0,timeout,28.936,158.638
4,SARSA,47,0,40,137.0,timeout,29.167,158.188
4,SARSA,48,0,40,212.0,timeout,29.388,159.286
4,SARSA,49,1,40,146.0,timeout,29.6,159.02
5,Random,0,0,34,42.6,mastery,34.0,42.6
5,Random,1,0,18,105.2,mastery,26.0,73.9
5,Random,2,0,5,35.5,mastery,19.0,61.1
5,Random,3,0,14,42.6,mastery,17.75,56.475
5,Random,4,0,15,90.5,mastery,17.2,63.28
5,Random,5,0,10,25.0,mastery,16.0,56.9
5,Random,6,0,38,55.2,mastery,19.143,56.657
5,Random,7,0,12,56.8,mastery,18.25,56.675
5,Random,8,0,14,73.6,mastery,17.778,58.556
5,Random,9,0,17,45.3,mastery,17.7,57.23
5,Random,10,0,40,130.0,timeout,19.727,63.845
5,Random,11,0,6,45.4,mastery,18.583,62.308
5,Random,12,0,9,51.1,mastery,17.846,61.446
5,Random,13,0,12,56.8,mastery,17.429,61.114
5,Random,14,0,12,63.8,mastery,17.067,61.293
5,Random,15,0,28,182.2,mastery,17.75,68.85
5,Random,16,0,19,46.1,mastery,17.824,67.512
5,Random,17,0,10,44.0,mastery,17.389,66.206
5,Random,18,0,14,54.6,mastery,17.211,65.595
5,Random,19,0,7,31.3,mastery,16.7,63.88
5,Random,20,0,23,131.7,mastery,17.0,67.11
5,Random,21,0,8,41.2,mastery,16.591,65.932
5,Random,22,0,10,25.0,mastery,16.304,64.152
5,Random,23,0,15,127.5,mastery,16.25,66.792
5,Random,24,0,18,31.2,mastery,16.32,65.368
5,Random,25,0,35,85.5,mastery,17.038,66.142
5,Random,26,0,14,23.6,mastery,16.926,64.567
5,Random,27,0,11,41.9,mastery,16.714,63.757
5,Random,28,0,19,13.1,mastery,16.793,62.01
5,Random,29,0,12,32.8,mastery,16.633,61.037
5,Random,30,0,14,35.6,mastery,16.548,60.216
5,Random,31,0,11,34.9,mastery,16.375,59.425
5,Random,32,0,40,132.0,timeout,17.091,61.624
5,Random,33,0,14,35.6,mastery,17.0,60.859
5,Random,34,0,12,22.8,mastery,16.857,59.771
5,Random,35,0,17,48.3,mastery,16.861,59.453
5,Random,36,0,11,75.9,mastery,16.703,59.897
5,Random,37,0,22,46.8,mastery,16.842,59.553
5,Random,38,0,18,95.2,mastery,16.872,60.467
5,Random,39,0,40,159.0,timeout,17.45,62.93
5,Random,40,0,10,30.0,mastery,17.268,62.127
5,Random,41,0,23,82.7,mastery,17.405,62.617
5,Random,42,0,12,94.8,mastery,17.279,63.365
5,Random,43,0,19,20.1,mastery,17.318,62.382
5,Random,44,0,16,38.4,mastery,17.289,61.849
5,Random,45,0,9,32.1,mastery,17.109,61.202
5,Random,46,0,8,46.2,mastery,16.915,60.883
5,Random,47,0,19,13.1,mastery,16.958,59.888
5,Random,48,0,13,82.7,mastery,16.878,60.353
5,Random,49,1,11,53.9,mastery,16.76,60.224
5,SARSA,0,0,40,200.0,timeout,40.0,200.0
5,SARSA,1,0,40,179.0,timeout,40.0,189.5
5,SARSA,2,0,39,230.1,mastery,39.667,203.033
5,SARSA,3,0,19,94.1,mastery,34.5,175.8
5,SARSA,4,0,40,167.0,timeout,35.6,174.04
5,SARSA,5,0,5,35.5,mastery,30.5,150.95
5,SARSA,6,0,6,33.4,mastery,27.0,134.157
5,SARSA,7,0,6,35.4,mastery,24.375,121.813
5,SARSA,8,0,4,42.6,mastery,22.111,113.011
5,SARSA,9,0,5,28.5,mastery,20.4,104.56
5,SARSA,10,0,40,207.0,timeout,22.182,113.873
5,SARSA,11,0,40,144.0,timeout,23.667,116.383
5,SARSA,12,0,38,204.2,mastery,24.769,123.138
5,SARSA,13,0,6,40.4,mastery,23.429,117.229
5,SARSA,14,0,40,179.0,timeout,24.533,121.347
5,SARSA,15,0,12,83.8,mastery,23.75,119.0
5,SARSA,16,0,40,179.0,timeout,24.706,122.529
5,SARSA,17,0,40,179.0,timeout,25.556,125.667
5,SARSA,18,0,40,153.0,timeout,26.316,127.105
5,SARSA,19,0,40,90.0,timeout,27.0,125.25
5,SARSA,20,0,40,207.0,timeout,27.619,129.143
5,SARSA,21,0,40,193.0,timeout,28.182,132.045
5,SARSA,22,0,7,43.3,mastery,27.261,128.187
5,SARSA,23,0,40,211.0,timeout,27.792,131.638
5,SARSA,24,0,34,263.6,mastery,28.04,136.916
5,SARSA,25,0,40,63.0,timeout,28.5,134.073
5,SARSA,26,0,40,78.0,timeout,28.926,131.996
5,SARSA,27,0,40,181.0,timeout,29.321,133.746
5,SARSA,28,0,31,148.9,mastery,29.379,134.269
5,SARSA,29,0,40,207.0,timeout,29.733,136.693
5,SARSA,30,0,40,172.0,timeout,30.065,137.832
5,SARSA,31,0,40,193.0,timeout,30.375,139.556
5,SARSA,32,0,40,186.0,timeout,30.667,140.964
5,SARSA,33,0,40,116.0,timeout,30.941,140.229
5,SARSA,34,0,40,159.0,timeout,31.2,140.766
5,SARSA,35,0,40,90.0,timeout,31.444,139.356
5,SARSA,36,0,40,118.0,timeout,31.676,138.778
5,SARSA,37,0,40,146.0,timeout,31.895,138.968
5,SARSA,38,0,8,22.2,mastery,31.282,135.974
5,SARSA,39,0,40,144.0,timeout,31.5,136.175
5,SARSA,40,0,9,39.1,mastery,30.951,133.807
5,SARSA,41,0,40,167.0,timeout,31.167,134.598
5,SARSA,42,0,6,35.4,mastery,30.581,132.291
5,SARSA,43,0,40,256.0,timeout,30.795,135.102
5,SARSA,44,0,40,179.0,timeout,31.0,136.078
5,SARSA,45,0,40,310.0,timeout,31.196,139.859
5,SARSA,46,0,40,186.0,timeout,31.383,140.84
5,SARSA,47,0,40,215.0,timeout,31.562,142.385
5,SARSA,48,0,40,144.0,timeout,31.735,142.418
5,SARSA,49,1,40,189.0,timeout,31.9,143.35
6,Random,0,0,16,21.4,mastery,16.0,21.4
6,Random,1,0,10,39.0,mastery,13.0,30.2
6,Random,2,0,17,87.3,mastery,14.333,49.233
6,Random,3,0,22,44.8,mastery,16.25,48.125
6,Random,4,0,6,62.4,mastery,14.2,50.98
6,Random,5,0,40,-20.0,timeout,18.5,39.15
6,Random,6,0,14,28.6,mastery,17.857,37.643
6,Random,7,0,9,41.1,mastery,16.75,38.075
6,Random,8,0,12,73.8,mastery,16.222,42.044
6,Random,9,0,7,57.3,mastery,15.3,43.57
6,Random,10,0,8,34.2,mastery,14.636,42.718
6,Random,11,0,8,53.2,mastery,14.083,43.592
6,Random,12,0,8,43.2,mastery,13.615,43.562
6,Random,13,0,15,78.5,mastery,13.714,46.057
6,Random,14,0,8,63.2,mastery,13.333,47.2
6,Random,15,0,7,24.3,mastery,12.938,45.769
6,Random,16,0,9,39.1,mastery,12.706,45.376
6,Random,17,0,14,37.6,mastery,12.778,44.944
6,Random,18,0,17,98.3,mastery,13.0,47.753
6,Random,19,0,27,179.3,mastery,13.7,54.33
6,Random,20,0,9,51.1,mastery,13.476,54.176
6,Random,21,0,7,31.3,mastery,13.182,53.136
6,Random,22,0,20,37.0,mastery,13.478,52.435
6,Random,23,0,39,103.1,mastery,14.542,54.546
6,Random,24,0,3,30.7,mastery,14.08,53.592
6,Random,25,0,15,95.5,mastery,14.115,55.204
6,Random,26,0,9,51.1,mastery,13.926,55.052
6,Random,27,0,11,34.9,mastery,13.821,54.332
6,Random,28,0,32,13.8,mastery,14.448,52.934
6,Random,29,0,40,43.0,timeout,15.3,52.603
6,Random,30,0,6,62.4,mastery,15.0,52.919
6,Random,31,0,40,72.0,mastery,15.781,53.516
6,Random,32,0,7,36.3,mastery,15.515,52.994
6,Random,33,0,9,27.1,mastery,15.324,52.232
6,Random,34,0,13,85.7,mastery,15.257,53.189
6,Random,35,0,10,85.0,mastery,15.111,54.072
6,Random,36,0,13,51.7,mastery,15.054,54.008
6,Random,37,0,10,61.0,mastery,14.921,54.192
6,Random,38,0,13,66.7,mastery,14.872,54.513
6,Random,39,0,6,45.4,mastery,14.65,54.285
6,Random,40,0,14,28.6,mastery,14.634,53.659
6,Random,41,0,35,184.5,mastery,15.119,56.774
6,Random,42,0,35,156.5,mastery,15.581,59.093
6,Random,43,0,9,39.1,mastery,15.432,58.639
6,Random,44,0,21,25.9,mastery,15.556,57.911
6,Random,45,0,35,207.5,mastery,15.978,61.163
6,Random,46,0,13,32.7,mastery,15.915,60.557
6,Random,47,0,33,39.7,mastery,16.271,60.123
6,Random,48,0,22,16.8,mastery,16.388,59.239
6,Random,49,1,10,44.0,mastery,16.26,58.934
6,SARSA,0,0,40,162.0,timeout,40.0,162.0
6,SARSA,1,0,40,206.0,timeout,40.0,184.0
6,SARSA,2,0,40,269.0,timeout,40.0,212.333
6,SARSA,3,0,40,226.0,timeout,40.0,215.75
6,SARSA,4,0,16,128.4,mastery,35.2,198.28
6,SARSA,5,0,23,104.7,mastery,33.167,182.683
6,SARSA,6,0,25,126.5,mastery,32.0,174.657
6,SARSA,7,0,8,29.2,mastery,29.0,156.475
6,SARSA,8,0,40,91.0,timeout,30.222,149.2
6,SARSA,9,0,40,158.0,timeout,31.2,150.08
6,SARSA,10,0,40,185.0,timeout,32.0,153.255
6,SARSA,11,0,40,177.0,timeout,32.667,155.233
6,SARSA,12,0,40,194.0,timeout,33.231,158.215
6,SARSA,13,0,15,69.5,mastery,31.929,151.879
6,SARSA,14,0,40,264.0,timeout,32.467,159.353
6,SARSA,15,0,17,115.3,mastery,31.5,156.6
6,SARSA,16,0,29,147.1,mastery,31.353,156.041
6,SARSA,17,0,40,247.0,timeout,31.833,161.094
6,SARSA,18,0,26,119.4,mastery,31.526,158.9
6,SARSA,19,0,40,111.0,timeout,31.95,156.505
6,SARSA,20,0,40,165.0,timeout,32.333,156.91
6,SARSA,21,0,40,156.0,timeout,32.682,156.868
6,SARSA,22,0,40,179.0,timeout,33.0,157.83
6,SARSA,23,0,12,97.8,mastery,32.125,155.329
6,SARSA,24,0,40,158.0,timeout,32.44,155.436
6,SARSA,25,0,40,193.0,timeout,32.731,156.881
6,SARSA,26,0,40,200.0,timeout,33.0,158.478
6,SARSA,27,0,40,200.0,timeout,33.25,159.961
6,SARSA,28,0,40,200.0,timeout,33.483,161.341
6,SARSA,29,0,40,136.0,timeout,33.7,160.497
6,SARSA,30,0,40,147.0,timeout,33.903,160.061
6,SARSA,31,0,40,172.0,timeout,34.094,160.434
6,SARSA,32,0,22,104.8,mastery,33.727,158.748
6,SARSA,33,0,40,86.0,timeout,33.912,156.609
6,SARSA,34,0,40,151.0,timeout,34.086,156.449
6,SARSA,35,0,40,151.0,timeout,34.25,156.297
6,SARSA,36,0,40,193.0,timeout,34.405,157.289
6,SARSA,37,0,40,186.0,timeout,34.553,158.045
6,SARSA,38,0,40,172.0,timeout,34.692,158.403
6,SARSA,39,0,40,186.0,timeout,34.825,159.093
6,SARSA,40,0,40,158.0,timeout,34.951,159.066
6,SARSA,41,0,40,184.0,timeout,35.071,159.66
6,SARSA,42,0,40,170.0,timeout,35.186,159.9
6,SARSA,43,0,40,164.0,timeout,35.295,159.993
6,SARSA,44,0,18,29.2,mastery,34.911,157.087
6,SARSA,45,0,32,107.8,mastery,34.848,156.015
6,SARSA,46,0,40,104.0,timeout,34.957,154.909
6,SARSA,47,0,40,177.0,timeout,35.062,155.369
6,SARSA,48,0,40,200.0,timeout,35.163,156.28
6,SARSA,49,1,40,200.0,timeout,35.26,157.154
7,Random,0,0,19,22.1,mastery,19.0,22.1
7,Random,1,0,10,37.0,mastery,14.5,29.55
7,Random,2,0,24,71.6,mastery,17.667,43.567
7,Random,3,0,21,53.9,mastery,18.5,46.15
7,Random,4,0,17,62.3,mastery,18.2,49.38
7,Random,5,0,12,34.8,mastery,17.167,46.95
7,Random,6,0,10,25.0,mastery,16.143,43.814
7,Random,7,0,13,88.7,mastery,15.75,49.425
7,Random,8,0,8,46.2,mastery,14.889,49.067
7,Random,9,0,7,17.3,mastery,14.1,45.89
7,Random,10,0,40,214.0,timeout,16.455,61.173
7,Random,11,0,15,79.5,mastery,16.333,62.7
7,Random,12,0,17,72.3,mastery,16.385,63.438
7,Random,13,0,22,41.8,mastery,16.786,61.893
7,Random,14,0,27,45.3,mastery,17.467,60.787
7,Random,15,0,40,37.0,timeout,18.875,59.3
7,Random,16,0,18,48.2,mastery,18.824,58.647
7,Random,17,0,8,36.2,mastery,18.222,57.4
7,Random,18,0,37,112.3,mastery,19.211,60.289
7,Random,19,0,29,72.1,mastery,19.7,60.88
7,Random,20,0,6,33.4,mastery,19.048,59.571
7,Random,21,0,14,16.6,mastery,18.818,57.618
7,Random,22,0,11,46.9,mastery,18.478,57.152
7,Random,23,0,29,92.1,mastery,18.917,58.608
7,Random,24,0,8,36.2,mastery,18.48,57.712
7,Random,25,0,7,43.3,mastery,18.038,57.158
7,Random,26,0,6,33.4,mastery,17.593,56.278
7,Random,27,0,14,35.6,mastery,17.464,55.539
7,Random,28,0,25,43.5,mastery,17.724,55.124
7,Random,29,0,22,13.8,mastery,17.867,53.747
7,Random,30,0,12,27.8,mastery,17.677,52.91
7,Random,31,0,36,61.4,mastery,18.25,53.175
7,Random,32,0,13,42.7,mastery,18.091,52.858
7,Random,33,0,22,41.8,mastery,18.206,52.532
7,Random,34,0,34,23.6,mastery,18.657,51.706
7,Random,35,0,8,44.2,mastery,18.361,51.497
7,Random,36,0,21,34.9,mastery,18.432,51.049
7,Random,37,0,20,146.0,mastery,18.474,53.547
7,Random,38,0,6,43.4,mastery,18.154,53.287
7,Random,39,0,15,78.5,mastery,18.075,53.918
7,Random,40,0,19,121.1,mastery,18.098,55.556
7,Random,41,0,7,31.3,mastery,17.833,54.979
7,Random,42,0,8,29.2,mastery,17.605,54.379
7,Random,43,0,18,127.2,mastery,17.614,56.034
7,Random,44,0,27,22.3,mastery,17.822,55.284
7,Random,45,0,9,63.1,mastery,17.63,55.454
7,Random,46,0,12,82.8,mastery,17.511,56.036
7,Random,47,0,15,28.5,mastery,17.458,55.463
7,Random,48,0,20,41.0,mastery,17.51,55.167
7,Random,49,1,8,34.2,mastery,17.32,54.748
7,SARSA,0,0,40,209.0,timeout,40.0,209.0
7,SARSA,1,0,39,183.1,mastery,39.5,196.05
7,SARSA,2,0,5,35.5,mastery,28.0,142.533
7,SARSA,3,0,30,123.0,mastery,28.5,137.65
7,SARSA,4,0,40,149.0,timeout,30.8,139.92
7,SARSA,5,0,40,179.0,timeout,32.333,146.433
7,SARSA,6,0,34,180.6,mastery,32.571,151.314
7,SARSA,7,0,40,216.0,timeout,33.5,159.4
7,SARSA,8,0,40,104.0,timeout,34.222,153.244
7,SARSA,9,0,40,160.0,timeout,34.8,153.92
7,SARSA,10,0,40,267.0,timeout,35.273,164.2
7,SARSA,11,0,40,224.0,timeout,35.667,169.183
7,SARSA,12,0,40,153.0,timeout,36.0,167.938
7,SARSA,13,0,40,186.0,timeout,36.286,169.229
7,SARSA,14,0,40,235.0,mastery,36.533,173.613
7,SARSA,15,0,40,179.0,timeout,36.75,173.95
7,SARSA,16,0,23,99.7,mastery,35.941,169.582
7,SARSA,17,0,40,98.0,timeout,36.167,165.606
7,SARSA,18,0,40,195.0,timeout,36.368,167.153
7,SARSA,19,0,26,145.4,mastery,35.85,166.065
7,SARSA,20,0,40,195.0,timeout,36.048,167.443
7,SARSA,21,0,40,145.0,timeout,36.227,166.423
7,SARSA,22,0,40,182.0,timeout,36.391,167.1
7,SARSA,23,0,40,181.0,timeout,36.542,167.679
7,SARSA,24,0,40,165.0,timeout,36.68,167.572
7,SARSA,25,0,40,186.0,timeout,36.808,168.281
7,SARSA,26,0,17,101.3,mastery,36.074,165.8
7,SARSA,27,0,40,136.0,timeout,36.214,164.736
7,SARSA,28,0,7,33.3,mastery,35.207,160.203
7,SARSA,29,0,25,66.5,mastery,34.867,157.08
7,SARSA,30,0,40,207.0,timeout,35.032,158.69
7,SARSA,31,0,40,217.0,timeout,35.188,160.513
7,SARSA,32,0,40,184.0,timeout,35.333,161.224
7,SARSA,33,0,40,184.0,timeout,35.471,161.894
7,SARSA,34,0,40,177.0,timeout,35.6,162.326
7,SARSA,35,0,40,100.0,timeout,35.722,160.594
7,SARSA,36,0,40,154.0,timeout,35.838,160.416
7,SARSA,37,0,40,218.0,timeout,35.947,161.932
7,SARSA,38,0,40,320.0,timeout,36.051,165.985
7,SARSA,39,0,17,62.3,mastery,35.575,163.393
7,SARSA,40,0,21,63.9,mastery,35.22,160.966
7,SARSA,41,0,21,128.9,mastery,34.881,160.202
7,SARSA,42,0,26,173.4,mastery,34.674,160.509
7,SARSA,43,0,10,75.0,mastery,34.114,158.566
7,SARSA,44,0,40,250.0,timeout,34.244,160.598
7,SARSA,45,0,40,198.0,timeout,34.37,161.411
7,SARSA,46,0,40,341.0,timeout,34.489,165.232
7,SARSA,47,0,35,259.5,mastery,34.5,167.196
7,SARSA,48,0,35,199.5,mastery,34.51,167.855
7,SARSA,49,1,16,98.4,mastery,34.14,166.466
8,Random,0,0,26,28.4,mastery,26.0,28.4
8,Random,1,0,7,50.3,mastery,16.5,39.35
8,Random,2,0,27,131.3,mastery,20.0,70.0
8,Random,3,0,13,39.7,mastery,18.25,62.425
8,Random,4,0,15,19.5,mastery,17.6,53.84
8,Random,5,0,16,59.4,mastery,17.333,54.767
8,Random,6,0,6,33.4,mastery,15.714,51.714
8,Random,7,0,34,32.6,mastery,18.0,49.325
8,Random,8,0,18,17.2,mastery,18.0,45.756
8,Random,9,0,9,73.1,mastery,17.1,48.49
8,Random,10,0,6,45.4,mastery,16.091,48.209
8,Random,11,0,16,26.4,mastery,16.083,46.392
8,Random,12,0,33,82.7,mastery,17.385,49.185
8,Random,13,0,5,26.5,mastery,16.5,47.564
8,Random,14,0,7,33.3,mastery,15.867,46.613
8,Random,15,0,29,10.1,mastery,16.688,44.331
8,Random,16,0,28,15.2,mastery,17.353,42.618
8,Random,17,0,3,30.7,mastery,16.556,41.956
8,Random,18,0,15,54.5,mastery,16.474,42.616
8,Random,19,0,36,161.4,mastery,17.45,48.555
8,Random,20,0,20,97.0,mastery,17.571,50.862
8,Random,21,0,5,47.5,mastery,17.0,50.709
8,Random,22,0,40,14.0,timeout,18.0,49.113
8,Random,23,0,15,90.5,mastery,17.875,50.837
8,Random,24,0,17,60.3,mastery,17.84,51.216
8,Random,25,0,38,76.2,mastery,18.615,52.177
8,Random,26,0,9,49.1,mastery,18.259,52.063
8,Random,27,0,17,71.3,mastery,18.214,52.75
8,Random,28,0,23,155.7,mastery,18.379,56.3
8,Random,29,0,9,11.1,mastery,18.067,54.793
8,Random,30,0,19,143.1,mastery,18.097,57.642
8,Random,31,0,11,48.9,mastery,17.875,57.369
8,Random,32,0,9,47.1,mastery,17.606,57.058
8,Random,33,0,22,23.8,mastery,17.735,56.079
8,Random,34,0,35,181.5,mastery,18.229,59.663
8,Random,35,0,10,97.0,mastery,18.0,60.7
8,Random,36,0,34,210.6,mastery,18.432,64.751
8,Random,37,0,17,12.3,mastery,18.395,63.371
8,Random,38,0,7,29.3,mastery,18.103,62.497
8,Random,39,0,10,35.0,mastery,17.9,61.81
8,Random,40,0,8,25.2,mastery,17.659,60.917
8,Random,41,0,12,73.8,mastery,17.524,61.224
8,Random,42,0,40,18.0,timeout,18.047,60.219
8,Random,43,0,28,81.2,mastery,18.273,60.695
8,Random,44,0,5,47.5,mastery,17.978,60.402
8,Random,45,0,8,48.2,mastery,17.761,60.137
8,Random,46,0,18,113.2,mastery,17.766,61.266
8,Random,47,0,19,29.1,mastery,17.792,60.596
8,Random,48,0,21,22.9,mastery,17.857,59.827
8,Random,49,1,8,29.2,mastery,17.66,59.214
8,SARSA,0,0,40,256.0,timeout,40.0,256.0
8,SARSA,1,0,40,174.0,timeout,40.0,215.0
8,SARSA,2,0,31,235.9,mastery,37.0,221.967
8,SARSA,3,0,40,278.0,timeout,37.75,235.975
8,SARSA,4,0,15,71.5,mastery,33.2,203.08
8,SARSA,5,0,40,199.0,timeout,34.333,202.4
8,SARSA,6,0,7,55.3,mastery,30.429,181.386
8,SARSA,7,0,40,190.0,timeout,31.625,182.463
8,SARSA,8,0,40,210.0,timeout,32.556,185.522
8,SARSA,9,0,40,108.0,timeout,33.3,177.77
8,SARSA,10,0,15,100.5,mastery,31.636,170.745
8,SARSA,11,0,40,345.0,timeout,32.333,185.267
8,SARSA,12,0,31,254.9,mastery,32.231,190.623
8,SARSA,13,0,14,95.6,mastery,30.929,183.836
8,SARSA,14,0,40,194.0,timeout,31.533,184.513
8,SARSA,15,0,40,12.0,timeout,32.062,173.731
8,SARSA,16,0,40,203.0,timeout,32.529,175.453
8,SARSA,17,0,40,177.0,timeout,32.944,175.539
8,SARSA,18,0,40,102.0,timeout,33.316,171.668
8,SARSA,19,0,10,49.0,mastery,32.15,165.535
8,SARSA,20,0,40,136.0,timeout,32.524,164.129
8,SARSA,21,0,40,172.0,timeout,32.864,164.486
8,SARSA,22,0,40,200.0,timeout,33.174,166.03
8,SARSA,23,0,40,186.0,timeout,33.458,166.863
8,SARSA,24,0,40,193.0,timeout,33.72,167.908
8,SARSA,25,0,40,200.0,timeout,33.962,169.142
8,SARSA,26,0,40,206.0,timeout,34.185,170.507
8,SARSA,27,0,13,44.7,mastery,33.429,166.014
8,SARSA,28,0,20,103.0,mastery,32.966,163.841
8,SARSA,29,0,40,152.0,timeout,33.2,163.447
8,SARSA,30,0,23,102.7,mastery,32.871,161.487
8,SARSA,31,0,10,74.0,mastery,32.156,158.753
8,SARSA,32,0,40,172.0,timeout,32.394,159.155
8,SARSA,33,0,12,58.8,mastery,31.794,156.203
8,SARSA,34,0,40,219.0,timeout,32.029,157.997
8,SARSA,35,0,40,187.0,timeout,32.25,158.803
8,SARSA,36,0,40,200.0,timeout,32.459,159.916
8,SARSA,37,0,40,186.0,timeout,32.658,160.603
8,SARSA,38,0,20,95.0,mastery,32.333,158.921
8,SARSA,39,0,40,153.0,timeout,32.525,158.773
8,SARSA,40,0,37,178.3,mastery,32.634,159.249
8,SARSA,41,0,40,172.0,timeout,32.81,159.552
8,SARSA,42,0,40,159.0,timeout,32.977,159.54
8,SARSA,43,0,5,37.5,mastery,32.341,156.766
8,SARSA,44,0,40,278.0,timeout,32.511,159.46
8,SARSA,45,0,6,35.4,mastery,31.935,156.763
8,SARSA,46,0,40,104.0,timeout,32.106,155.64
8,SARSA,47,0,40,157.0,timeout,32.271,155.669
8,SARSA,48,0,40,150.0,timeout,32.429,155.553
8,SARSA,49,1,40,186.0,timeout,32.58,156.162
9,Random,0,0,19,133.1,mastery,19.0,133.1
9,Random,1,0,31,117.9,mastery,25.0,125.5
9,Random,2,0,6,38.4,mastery,18.667,96.467
9,Random,3,0,22,32.8,mastery,19.5,80.55
9,Random,4,0,15,35.5,mastery,18.6,71.54
9,Random,5,0,24,16.6,mastery,19.5,62.383
9,Random,6,0,16,47.4,mastery,19.0,60.243
9,Random,7,0,12,75.8,mastery,18.125,62.188
9,Random,8,0,40,99.0,timeout,20.556,66.278
9,Random,9,0,6,50.4,mastery,19.1,64.69
9,Random,10,0,9,63.1,mastery,18.182,64.545
9,Random,11,0,14,90.6,mastery,17.833,66.717
9,Random,12,0,5,35.5,mastery,16.846,64.315
9,Random,13,0,3,28.7,mastery,15.857,61.771
9,Random,14,0,6,33.4,mastery,15.2,59.88
9,Random,15,0,25,121.5,mastery,15.812,63.731
9,Random,16,0,9,27.1,mastery,15.412,61.576
9,Random,17,0,20,44.0,mastery,15.667,60.6
9,Random,18,0,18,104.2,mastery,15.789,62.895
9,Random,19,0,7,36.3,mastery,15.35,61.565
9,Random,20,0,38,62.2,mastery,16.429,61.595
9,Random,21,0,13,54.7,mastery,16.273,61.282
9,Random,22,0,10,25.0,mastery,16.0,59.704
9,Random,23,0,10,25.0,mastery,15.75,58.258
9,Random,24,0,12,32.8,mastery,15.6,57.24
9,Random,25,0,14,40.6,mastery,15.538,56.6
9,Random,26,0,13,87.7,mastery,15.444,57.752
9,Random,27,0,9,51.1,mastery,15.214,57.514
9,Random,28,0,36,61.4,mastery,15.931,57.648
9,Random,29,0,9,44.1,mastery,15.7,57.197
9,Random,30,0,18,36.2,mastery,15.774,56.519
9,Random,31,0,10,73.0,mastery,15.594,57.034
9,Random,32,0,40,78.0,timeout,16.333,57.67
9,Random,33,0,11,53.9,mastery,16.176,57.559
9,Random,34,0,5,40.5,mastery,15.857,57.071
9,Random,35,0,8,46.2,mastery,15.639,56.769
9,Random,36,0,6,33.4,mastery,15.378,56.138
9,Random,37,0,30,82.0,mastery,15.763,56.818
9,Random,38,0,9,44.1,mastery,15.59,56.492
9,Random,39,0,11,34.9,mastery,15.475,55.953
9,Random,40,0,28,75.2,mastery,15.78,56.422
9,Random,41,0,30,44.0,mastery,16.119,56.126
9,Random,42,0,6,17.4,mastery,15.884,55.226
9,Random,43,0,13,32.7,mastery,15.818,54.714
9,Random,44,0,14,30.6,mastery,15.778,54.178
9,Random,45,0,30,48.0,mastery,16.087,54.043
9,Random,46,0,6,38.4,mastery,15.872,53.711
9,Random,47,0,8,34.2,mastery,15.708,53.304
9,Random,48,0,5,35.5,mastery,15.49,52.941
9,Random,49,1,10,25.0,mastery,15.38,52.382
9,SARSA,0,0,39,209.1,mastery,39.0,209.1
9,SARSA,1,0,40,193.0,timeout,39.5,201.05
9,SARSA,2,0,40,149.0,timeout,39.667,183.7
9,SARSA,3,0,40,102.0,timeout,39.75,163.275
9,SARSA,4,0,40,210.0,timeout,39.8,172.62
9,SARSA,5,0,40,164.0,timeout,39.833,171.183
9,SARSA,6,0,40,222.0,timeout,39.857,178.443
9,SARSA,7,0,40,144.0,timeout,39.875,174.138
9,SARSA,8,0,40,172.0,timeout,39.889,173.9
9,SARSA,9,0,40,155.0,timeout,39.9,172.01
9,SARSA,10,0,40,292.0,timeout,39.909,182.918
9,SARSA,11,0,40,139.0,timeout,39.917,179.258
9,SARSA,12,0,40,163.0,timeout,39.923,178.008
9,SARSA,13,0,14,62.6,mastery,38.071,169.764
9,SARSA,14,0,40,93.0,timeout,38.2,164.647
9,SARSA,15,0,40,144.0,timeout,38.312,163.356
9,SARSA,16,0,40,195.0,timeout,38.412,165.218
9,SARSA,17,0,40,193.0,timeout,38.5,166.761
9,SARSA,18,0,40,214.0,timeout,38.579,169.247
9,SARSA,19,0,31,134.9,mastery,38.2,167.53
9,SARSA,20,0,17,151.3,mastery,37.19,166.757
9,SARSA,21,0,40,140.0,timeout,37.318,165.541
9,SARSA,22,0,11,38.9,mastery,36.174,160.035
9,SARSA,23,0,40,97.0,timeout,36.333,157.408
9,SARSA,24,0,40,158.0,timeout,36.48,157.432
9,SARSA,25,0,40,225.0,timeout,36.615,160.031
9,SARSA,26,0,40,194.0,timeout,36.741,161.289
9,SARSA,27,0,24,94.6,mastery,36.286,158.907
9,SARSA,28,0,34,171.6,mastery,36.207,159.345
9,SARSA,29,0,40,243.0,timeout,36.333,162.133
9,SARSA,30,0,40,146.0,timeout,36.452,161.613
9,SARSA,31,0,40,186.0,timeout,36.562,162.375
9,SARSA,32,0,40,200.0,timeout,36.667,163.515
9,SARSA,33,0,40,195.0,timeout,36.765,164.441
9,SARSA,34,0,40,193.0,timeout,36.857,165.257
9,SARSA,35,0,40,198.0,timeout,36.944,166.167
9,SARSA,36,0,40,75.0,timeout,37.027,163.703
9,SARSA,37,0,40,188.0,timeout,37.105,164.342
9,SARSA,38,0,40,179.0,timeout,37.179,164.718
9,SARSA,39,0,40,193.0,timeout,37.25,165.425
9,SARSA,40,0,28,127.2,mastery,37.024,164.493
9,SARSA,41,0,40,123.0,timeout,37.095,163.505
9,SARSA,42,0,40,181.0,timeout,37.163,163.912
9,SARSA,43,0,40,142.0,timeout,37.227,163.414
