tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
b,9,Random,26,0,25,122.0,mastery,18.0,104.178
b,9,Random,27,0,11,107.8,mastery,17.75,104.307
b,9,Random,28,0,9,83.2,mastery,17.448,103.579
b,9,Random,29,0,2,57.6,mastery,16.933,102.047
b,9,Random,30,0,16,126.8,mastery,16.903,102.845
b,9,Random,31,0,22,104.6,mastery,17.062,102.9
b,9,Random,32,0,16,76.8,mastery,17.03,102.109
b,9,Random,33,0,11,71.8,mastery,16.853,101.218
b,9,Random,34,0,3,66.4,mastery,16.457,100.223
b,9,Random,35,0,7,80.6,mastery,16.194,99.678
b,9,Random,36,0,5,73.0,mastery,15.892,98.957
b,9,Random,37,0,11,66.8,mastery,15.763,98.111
b,9,Random,38,0,12,57.6,mastery,15.667,97.072
b,9,Random,39,0,15,113.0,mastery,15.65,97.47
b,9,Random,40,0,8,90.4,mastery,15.463,97.298
b,9,Random,41,0,10,69.0,mastery,15.333,96.624
b,9,Random,42,0,10,81.0,mastery,15.209,96.26
b,9,Random,43,0,30,-20.0,timeout,15.545,93.618
b,9,Random,44,0,28,97.4,mastery,15.822,93.702
b,9,Random,45,0,6,71.8,mastery,15.609,93.226
b,9,Random,46,0,6,83.8,mastery,15.404,93.026
b,9,Random,47,0,16,74.8,mastery,15.417,92.646
b,9,Random,48,0,15,115.0,mastery,15.408,93.102
b,9,Random,49,1,16,59.8,mastery,15.42,92.436
b,9,SARSA,0,0,9,78.2,mastery,9.0,78.2
b,9,SARSA,1,0,4,75.2,mastery,6.5,76.7
b,9,SARSA,2,0,5,73.0,mastery,6.0,75.467
b,9,SARSA,3,0,8,68.4,mastery,6.5,73.7
b,9,SARSA,4,0,5,73.0,mastery,6.2,73.56
b,9,SARSA,5,0,9,64.2,mastery,6.667,72.0
b,9,SARSA,6,0,4,75.2,mastery,6.286,72.457
b,9,SARSA,7,0,4,75.2,mastery,6.0,72.8
b,9,SARSA,8,0,23,175.4,mastery,7.889,84.2
b,9,SARSA,9,0,30,78.0,timeout,10.1,83.58
b,9,SARSA,10,0,6,72.8,mastery,9.727,82.6
b,9,SARSA,11,0,5,73.0,mastery,9.333,81.8
b,9,SARSA,12,0,7,68.6,mastery,9.154,80.785
b,9,SARSA,13,0,10,68.0,mastery,9.214,79.871
b,9,SARSA,14,0,10,62.0,mastery,9.267,78.68
b,9,SARSA,15,0,7,68.6,mastery,9.125,78.05
b,9,SARSA,16,0,8,73.4,mastery,9.059,77.776
b,9,SARSA,17,0,5,73.0,mastery,8.833,77.511
b,9,SARSA,18,0,5,73.0,mastery,8.632,77.274
b,9,SARSA,19,0,9,71.2,mastery,8.65,76.97
b,9,SARSA,20,0,4,75.2,mastery,8.429,76.886
b,9,SARSA,21,0,7,68.6,mastery,8.364,76.509
b,9,SARSA,22,0,4,75.2,mastery,8.174,76.452
b,9,SARSA,23,0,9,71.2,mastery,8.208,76.233
b,9,SARSA,24,0,8,66.4,mastery,8.2,75.84
b,9,SARSA,25,0,10,62.0,mastery,8.269,75.308
b,9,SARSA,26,0,6,84.8,mastery,8.185,75.659
b,9,SARSA,27,0,8,73.4,mastery,8.179,75.579
b,9,SARSA,28,0,6,70.8,mastery,8.103,75.414
b,9,SARSA,29,0,7,68.6,mastery,8.067,75.187
b,9,SARSA,30,0,10,73.0,mastery,8.129,75.116
b,9,SARSA,31,0,14,71.2,mastery,8.312,74.994
b,9,SARSA,32,0,8,73.4,mastery,8.303,74.945
b,9,SARSA,33,0,5,75.0,mastery,8.206,74.947
b,9,SARSA,34,0,7,68.6,mastery,8.171,74.766
b,9,SARSA,35,0,6,70.8,mastery,8.111,74.656
b,9,SARSA,36,0,11,70.8,mastery,8.189,74.551
b,9,SARSA,37,0,7,68.6,mastery,8.158,74.395
b,9,SARSA,38,0,7,68.6,mastery,8.128,74.246
b,9,SARSA,39,0,11,66.8,mastery,8.2,74.06
b,9,SARSA,40,0,6,72.8,mastery,8.146,74.029
b,9,SARSA,41,0,10,69.0,mastery,8.19,73.91
b,9,SARSA,42,0,8,75.4,mastery,8.186,73.944
b,9,SARSA,43,0,7,68.6,mastery,8.159,73.823
b,9,SARSA,44,0,6,74.8,mastery,8.111,73.844
b,9,SARSA,45,0,6,77.8,mastery,8.065,73.93
b,9,SARSA,46,0,7,68.6,mastery,8.043,73.817
b,9,SARSA,47,0,4,75.2,mastery,7.958,73.846
b,9,SARSA,48,0,5,73.0,mastery,7.898,73.829
b,9,SARSA,49,1,11,66.8,mastery,7.96,73.688
