seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
4,SARSA,46,0,9,57.2,mastery,30.532,143.277
4,SARSA,47,0,40,240.0,timeout,30.729,145.292
4,SARSA,48,0,40,242.0,timeout,30.918,147.265
4,SARSA,49,1,40,238.0,mastery,31.1,149.08
5,Random,0,0,34,51.2,mastery,34.0,51.2
5,Random,1,0,18,113.4,mastery,26.0,82.3
5,Random,2,0,5,43.0,mastery,19.0,69.2
5,Random,3,0,14,49.2,mastery,17.75,64.2
5,Random,4,0,15,99.0,mastery,17.2,71.16
5,Random,5,0,10,32.0,mastery,16.0,64.633
5,Random,6,0,38,65.4,mastery,19.143,64.743
5,Random,7,0,12,63.6,mastery,18.25,64.6
5,Random,8,0,14,80.2,mastery,17.778,66.333
5,Random,9,0,17,53.6,mastery,17.7,65.06
5,Random,10,0,40,140.0,timeout,19.727,71.873
5,Random,11,0,6,52.8,mastery,18.583,70.283
5,Random,12,0,9,58.2,mastery,17.846,69.354
5,Random,13,0,12,63.6,mastery,17.429,68.943
5,Random,14,0,12,72.6,mastery,17.067,69.187
5,Random,15,0,28,193.4,mastery,17.75,76.95
5,Random,16,0,19,54.2,mastery,17.824,75.612
5,Random,17,0,10,51.0,mastery,17.389,74.244
5,Random,18,0,14,61.2,mastery,17.211,73.558
5,Random,19,0,7,38.6,mastery,16.7,71.81
5,Random,20,0,23,139.4,mastery,17.0,75.029
5,Random,21,0,8,48.4,mastery,16.591,73.818
5,Random,22,0,10,32.0,mastery,16.304,72.0
5,Random,23,0,15,134.0,mastery,16.25,74.583
5,Random,24,0,18,39.4,mastery,16.32,73.176
5,Random,25,0,35,90.0,mastery,17.038,73.823
5,Random,26,0,14,30.2,mastery,16.926,72.207
5,Random,27,0,11,48.8,mastery,16.714,71.371
5,Random,28,0,19,19.2,mastery,16.793,69.572
5,Random,29,0,12,39.6,mastery,16.633,68.573
5,Random,30,0,14,42.2,mastery,16.548,67.723
5,Random,31,0,11,41.8,mastery,16.375,66.913
5,Random,32,0,40,146.0,timeout,17.091,69.309
5,Random,33,0,14,42.2,mastery,17.0,68.512
5,Random,34,0,12,29.6,mastery,16.857,67.4
5,Random,35,0,17,54.6,mastery,16.861,67.044
5,Random,36,0,11,82.8,mastery,16.703,67.47
5,Random,37,0,22,54.6,mastery,16.842,67.132
5,Random,38,0,18,107.4,mastery,16.872,68.164
5,Random,39,0,40,167.0,timeout,17.45,70.635
5,Random,40,0,10,37.0,mastery,17.268,69.815
5,Random,41,0,23,90.4,mastery,17.405,70.305
5,Random,42,0,12,103.6,mastery,17.279,71.079
5,Random,43,0,19,26.2,mastery,17.318,70.059
5,Random,44,0,16,44.8,mastery,17.289,69.498
5,Random,45,0,9,39.2,mastery,17.109,68.839
5,Random,46,0,8,53.4,mastery,16.915,68.511
5,Random,47,0,19,19.2,mastery,16.958,67.483
5,Random,48,0,13,91.4,mastery,16.878,67.971
5,Random,49,1,11,60.8,mastery,16.76,67.828
5,SARSA,0,0,16,41.8,mastery,16.0,41.8
5,SARSA,1,0,40,212.0,timeout,28.0,126.9
5,SARSA,2,0,40,289.0,timeout,32.0,180.933
5,SARSA,3,0,40,193.0,timeout,34.0,183.95
5,SARSA,4,0,40,154.0,timeout,35.2,177.96
5,SARSA,5,0,40,256.0,timeout,36.0,190.967
5,SARSA,6,0,40,188.0,timeout,36.571,190.543
5,SARSA,7,0,40,138.0,timeout,37.0,183.975
5,SARSA,8,0,16,90.8,mastery,34.667,173.622
5,SARSA,9,0,40,231.0,timeout,35.2,179.36
5,SARSA,10,0,40,289.0,timeout,35.636,189.327
5,SARSA,11,0,40,156.0,timeout,36.0,186.55
5,SARSA,12,0,40,227.0,timeout,36.308,189.662
5,SARSA,13,0,22,135.6,mastery,35.286,185.8
5,SARSA,14,0,19,114.2,mastery,34.2,181.027
5,SARSA,15,0,40,126.0,timeout,34.562,177.588
5,SARSA,16,0,40,119.0,timeout,34.882,174.141
5,SARSA,17,0,40,157.0,timeout,35.167,173.189
5,SARSA,18,0,40,260.0,timeout,35.421,177.758
5,SARSA,19,0,40,137.0,timeout,35.65,175.72
5,SARSA,20,0,40,254.0,timeout,35.857,179.448
5,SARSA,21,0,40,82.0,timeout,36.045,175.018
5,SARSA,22,0,40,193.0,timeout,36.217,175.8
5,SARSA,23,0,40,193.0,timeout,36.375,176.517
5,SARSA,24,0,40,198.0,timeout,36.52,177.376
5,SARSA,25,0,40,200.0,timeout,36.654,178.246
5,SARSA,26,0,40,179.0,timeout,36.778,178.274
5,SARSA,27,0,40,213.0,timeout,36.893,179.514
5,SARSA,28,0,27,138.6,mastery,36.552,178.103
5,SARSA,29,0,9,82.2,mastery,35.633,174.907
5,SARSA,30,0,10,44.0,mastery,34.806,170.684
5,SARSA,31,0,40,228.0,timeout,34.969,172.475
5,SARSA,32,0,40,171.0,timeout,35.121,172.43
5,SARSA,33,0,40,179.0,timeout,35.265,172.624
5,SARSA,34,0,40,200.0,timeout,35.4,173.406
5,SARSA,35,0,38,153.4,mastery,35.472,172.85
5,SARSA,36,0,40,172.0,timeout,35.595,172.827
5,SARSA,37,0,40,172.0,timeout,35.711,172.805
5,SARSA,38,0,40,209.0,timeout,35.821,173.733
5,SARSA,39,0,40,242.0,timeout,35.925,175.44
5,SARSA,40,0,40,201.0,timeout,36.024,176.063
5,SARSA,41,0,40,193.0,timeout,36.119,176.467
5,SARSA,42,0,40,173.0,timeout,36.209,176.386
5,SARSA,43,0,40,191.0,timeout,36.295,176.718
5,SARSA,44,0,40,196.0,timeout,36.378,177.147
5,SARSA,45,0,36,187.8,mastery,36.37,177.378
5,SARSA,46,0,40,216.0,timeout,36.447,178.2
5,SARSA,47,0,40,229.0,timeout,36.521,179.258
5,SARSA,48,0,27,117.6,mastery,36.327,178.0
5,SARSA,49,1,40,179.0,timeout,36.4,178.02
6,Random,0,0,16,29.8,mastery,16.0,29.8
6,Random,1,0,10,46.0,mastery,13.0,37.9
6,Random,2,0,17,93.6,mastery,14.333,56.467
6,Random,3,0,22,50.6,mastery,16.25,55.0
6,Random,4,0,6,69.8,mastery,14.2,57.96
6,Random,5,0,40,-14.0,timeout,18.5,45.967
6,Random,6,0,14,33.2,mastery,17.857,44.143
6,Random,7,0,9,48.2,mastery,16.75,44.65
6,Random,8,0,12,80.6,mastery,16.222,48.644
6,Random,9,0,7,64.6,mastery,15.3,50.24
6,Random,10,0,8,41.4,mastery,14.636,49.436
6,Random,11,0,8,60.4,mastery,14.083,50.35
6,Random,12,0,8,50.4,mastery,13.615,50.354
6,Random,13,0,15,87.0,mastery,13.714,52.971
6,Random,14,0,8,70.4,mastery,13.333,54.133
6,Random,15,0,7,31.6,mastery,12.938,52.725
6,Random,16,0,9,46.2,mastery,12.706,52.341
6,Random,17,0,14,44.2,mastery,12.778,51.889
6,Random,18,0,17,108.6,mastery,13.0,54.874
6,Random,19,0,27,192.6,mastery,13.7,61.76
6,Random,20,0,9,58.2,mastery,13.476,61.59
6,Random,21,0,7,38.6,mastery,13.182,60.545
6,Random,22,0,20,43.0,mastery,13.478,59.783
6,Random,23,0,39,113.2,mastery,14.542,62.008
6,Random,24,0,3,36.4,mastery,14.08,60.984
6,Random,25,0,15,104.0,mastery,14.115,62.638
6,Random,26,0,9,58.2,mastery,13.926,62.474
6,Random,27,0,11,41.8,mastery,13.821,61.736
6,Random,28,0,32,20.6,mastery,14.448,60.317
6,Random,29,0,40,53.0,timeout,15.3,60.073
6,Random,30,0,6,69.8,mastery,15.0,60.387
6,Random,31,0,40,84.0,mastery,15.781,61.125
6,Random,32,0,7,43.6,mastery,15.515,60.594
6,Random,33,0,9,34.2,mastery,15.324,59.818
6,Random,34,0,13,92.4,mastery,15.257,60.749
6,Random,35,0,10,90.0,mastery,15.111,61.561
6,Random,36,0,13,60.4,mastery,15.054,61.53
6,Random,37,0,10,68.0,mastery,14.921,61.7
6,Random,38,0,13,73.4,mastery,14.872,62.0
6,Random,39,0,6,52.8,mastery,14.65,61.77
6,Random,40,0,14,35.2,mastery,14.634,61.122
6,Random,41,0,35,193.0,mastery,15.119,64.262
6,Random,42,0,35,169.0,mastery,15.581,66.698
6,Random,43,0,9,46.2,mastery,15.432,66.232
6,Random,44,0,21,31.8,mastery,15.556,65.467
6,Random,45,0,35,222.0,mastery,15.978,68.87
6,Random,46,0,13,39.4,mastery,15.915,68.243
6,Random,47,0,33,50.4,mastery,16.271,67.871
6,Random,48,0,22,22.6,mastery,16.388,66.947
6,Random,49,1,10,51.0,mastery,16.26,66.628
6,SARSA,0,0,40,186.0,timeout,40.0,186.0
6,SARSA,1,0,40,193.0,timeout,40.0,189.5
6,SARSA,2,0,40,186.0,timeout,40.0,188.333
6,SARSA,3,0,40,153.0,timeout,40.0,179.5
6,SARSA,4,0,40,185.0,timeout,40.0,180.6
6,SARSA,5,0,22,111.6,mastery,37.0,169.1
6,SARSA,6,0,40,189.0,timeout,37.429,171.943
6,SARSA,7,0,40,169.0,timeout,37.75,171.575
6,SARSA,8,0,40,116.0,timeout,38.0,165.4
6,SARSA,9,0,40,178.0,timeout,38.2,166.66
6,SARSA,10,0,9,69.2,mastery,35.545,157.8
6,SARSA,11,0,10,44.0,mastery,33.417,148.317
6,SARSA,12,0,40,200.0,timeout,33.923,152.292
6,SARSA,13,0,40,187.0,timeout,34.357,154.771
6,SARSA,14,0,40,276.0,timeout,34.733,162.853
6,SARSA,15,0,40,249.0,timeout,35.062,168.238
6,SARSA,16,0,40,85.0,timeout,35.353,163.341
6,SARSA,17,0,40,142.0,timeout,35.611,162.156
6,SARSA,18,0,21,86.8,mastery,34.842,158.189
6,SARSA,19,0,29,98.2,mastery,34.55,155.19
6,SARSA,20,0,35,165.0,mastery,34.571,155.657
6,SARSA,21,0,32,157.6,mastery,34.455,155.745
6,SARSA,22,0,6,42.8,mastery,33.217,150.835
6,SARSA,23,0,40,94.0,timeout,33.5,148.467
6,SARSA,24,0,40,165.0,timeout,33.76,149.128
6,SARSA,25,0,40,179.0,timeout,34.0,150.277
6,SARSA,26,0,40,193.0,timeout,34.222,151.859
6,SARSA,27,0,40,193.0,timeout,34.429,153.329
6,SARSA,28,0,40,193.0,timeout,34.621,154.697
6,SARSA,29,0,40,200.0,timeout,34.8,156.207
6,SARSA,30,0,40,200.0,timeout,34.968,157.619
6,SARSA,31,0,40,186.0,timeout,35.125,158.506
6,SARSA,32,0,40,193.0,timeout,35.273,159.552
6,SARSA,33,0,40,172.0,timeout,35.412,159.918
6,SARSA,34,0,40,129.0,timeout,35.543,159.034
6,SARSA,35,0,40,165.0,timeout,35.667,159.2
6,SARSA,36,0,40,122.0,timeout,35.784,158.195
6,SARSA,37,0,10,72.0,mastery,35.105,155.926
6,SARSA,38,0,31,207.8,mastery,35.0,157.256
6,SARSA,39,0,40,223.0,timeout,35.125,158.9
6,SARSA,40,0,40,194.0,timeout,35.244,159.756
6,SARSA,41,0,40,154.0,timeout,35.357,159.619
6,SARSA,42,0,40,105.0,timeout,35.465,158.349
6,SARSA,43,0,40,151.0,timeout,35.568,158.182
6,SARSA,44,0,40,173.0,timeout,35.667,158.511
6,SARSA,45,0,22,127.6,mastery,35.37,157.839
6,SARSA,46,0,40,212.0,timeout,35.468,158.991
6,SARSA,47,0,40,191.0,timeout,35.562,159.658
6,SARSA,48,0,40,223.0,timeout,35.653,160.951
6,SARSA,49,1,13,72.4,mastery,35.2,159.18
7,Random,0,0,19,32.2,mastery,19.0,32.2
7,Random,1,0,10,44.0,mastery,14.5,38.1
7,Random,2,0,24,77.2,mastery,17.667,51.133
7,Random,3,0,21,59.8,mastery,18.5,53.3
7,Random,4,0,17,70.6,mastery,18.2,56.76
7,Random,5,0,12,41.6,mastery,17.167,54.233
7,Random,6,0,10,32.0,mastery,16.143,51.057
7,Random,7,0,13,95.4,mastery,15.75,56.6
7,Random,8,0,8,53.4,mastery,14.889,56.244
7,Random,9,0,7,24.6,mastery,14.1,53.08
7,Random,10,0,40,224.0,timeout,16.455,68.618
7,Random,11,0,15,86.0,mastery,16.333,70.067
7,Random,12,0,17,78.6,mastery,16.385,70.723
7,Random,13,0,22,47.6,mastery,16.786,69.071
7,Random,14,0,27,52.6,mastery,17.467,67.973
7,Random,15,0,40,43.0,timeout,18.875,66.413
7,Random,16,0,18,54.4,mastery,18.824,65.706
7,Random,17,0,8,43.4,mastery,18.222,64.467
7,Random,18,0,37,120.6,mastery,19.211,67.421
7,Random,19,0,29,79.2,mastery,19.7,68.01
7,Random,20,0,6,40.8,mastery,19.048,66.714
7,Random,21,0,14,23.2,mastery,18.818,64.736
7,Random,22,0,11,53.8,mastery,18.478,64.261
7,Random,23,0,29,101.2,mastery,18.917,65.8
7,Random,24,0,8,43.4,mastery,18.48,64.904
7,Random,25,0,7,50.6,mastery,18.038,64.354
7,Random,26,0,6,40.8,mastery,17.593,63.481
7,Random,27,0,14,42.2,mastery,17.464,62.721
7,Random,28,0,25,51.0,mastery,17.724,62.317
7,Random,29,0,22,19.6,mastery,17.867,60.893
7,Random,30,0,12,34.6,mastery,17.677,60.045
7,Random,31,0,36,71.8,mastery,18.25,60.413
7,Random,32,0,13,49.4,mastery,18.091,60.079
7,Random,33,0,22,47.6,mastery,18.206,59.712
7,Random,34,0,34,30.2,mastery,18.657,58.869
7,Random,35,0,8,49.4,mastery,18.361,58.606
7,Random,36,0,21,40.8,mastery,18.432,58.124
7,Random,37,0,20,158.0,mastery,18.474,60.753
7,Random,38,0,6,48.8,mastery,18.154,60.446
7,Random,39,0,15,87.0,mastery,18.075,61.11
7,Random,40,0,19,127.2,mastery,18.098,62.722
7,Random,41,0,7,38.6,mastery,17.833,62.148
7,Random,42,0,8,36.4,mastery,17.605,61.549
7,Random,43,0,18,135.4,mastery,17.614,63.227
7,Random,44,0,27,29.6,mastery,17.822,62.48
7,Random,45,0,9,70.2,mastery,17.63,62.648
7,Random,46,0,12,91.6,mastery,17.511,63.264
7,Random,47,0,15,37.0,mastery,17.458,62.717
7,Random,48,0,20,49.0,mastery,17.51,62.437
7,Random,49,1,8,41.4,mastery,17.32,62.016
7,SARSA,0,0,40,197.0,timeout,40.0,197.0
7,SARSA,1,0,40,212.0,timeout,40.0,204.5
7,SARSA,2,0,40,193.0,timeout,40.0,200.667
7,SARSA,3,0,40,198.0,timeout,40.0,200.0
7,SARSA,4,0,27,136.6,mastery,37.4,187.32
7,SARSA,5,0,40,222.0,timeout,37.833,193.1
7,SARSA,6,0,40,161.0,timeout,38.143,188.514
7,SARSA,7,0,40,223.0,timeout,38.375,192.825
7,SARSA,8,0,40,232.0,timeout,38.556,197.178
7,SARSA,9,0,40,196.0,timeout,38.7,197.06
7,SARSA,10,0,40,185.0,timeout,38.818,195.964
7,SARSA,11,0,40,239.0,timeout,38.917,199.55
7,SARSA,12,0,11,50.8,mastery,36.769,188.108
7,SARSA,13,0,20,97.0,mastery,35.571,181.6
7,SARSA,14,0,27,150.6,mastery,35.0,179.533
7,SARSA,15,0,40,222.0,timeout,35.312,182.188
7,SARSA,16,0,40,291.0,timeout,35.588,188.588
7,SARSA,17,0,23,131.4,mastery,34.889,185.411
7,SARSA,18,0,40,163.0,timeout,35.158,184.232
7,SARSA,19,0,40,210.0,timeout,35.4,185.52
7,SARSA,20,0,13,53.4,mastery,34.333,179.229
7,SARSA,21,0,40,181.0,timeout,34.591,179.309
7,SARSA,22,0,14,82.2,mastery,33.696,175.087
7,SARSA,23,0,40,106.0,timeout,33.958,172.208
7,SARSA,24,0,40,174.0,timeout,34.2,172.28
7,SARSA,25,0,23,124.4,mastery,33.769,170.438
7,SARSA,26,0,40,160.0,timeout,34.0,170.052
7,SARSA,27,0,40,190.0,timeout,34.214,170.764
7,SARSA,28,0,40,160.0,timeout,34.414,170.393
7,SARSA,29,0,40,186.0,timeout,34.6,170.913
7,SARSA,30,0,40,188.0,timeout,34.774,171.465
7,SARSA,31,0,40,172.0,timeout,34.938,171.481
7,SARSA,32,0,40,160.0,timeout,35.091,171.133
7,SARSA,33,0,40,186.0,timeout,35.235,171.571
7,SARSA,34,0,33,177.4,mastery,35.171,171.737
7,SARSA,35,0,40,186.0,timeout,35.306,172.133
7,SARSA,36,0,40,186.0,timeout,35.432,172.508
7,SARSA,37,0,40,163.0,timeout,35.553,172.258
7,SARSA,38,0,40,202.0,timeout,35.667,173.021
7,SARSA,39,0,9,48.2,mastery,35.0,169.9
7,SARSA,40,0,40,191.0,timeout,35.122,170.415
7,SARSA,41,0,40,284.0,timeout,35.238,173.119
7,SARSA,42,0,40,139.0,timeout,35.349,172.326
7,SARSA,43,0,40,213.0,timeout,35.455,173.25
7,SARSA,44,0,35,220.0,mastery,35.444,174.289
7,SARSA,45,0,40,70.0,timeout,35.543,172.022
7,SARSA,46,0,29,155.2,mastery,35.404,171.664
7,SARSA,47,0,40,187.0,timeout,35.5,171.983
7,SARSA,48,0,40,176.0,timeout,35.592,172.065
7,SARSA,49,1,40,193.0,timeout,35.68,172.484
8,Random,0,0,26,37.8,mastery,26.0,37.8
8,Random,1,0,7,57.6,mastery,16.5,47.7
8,Random,2,0,27,144.6,mastery,20.0,80.0
8,Random,3,0,13,46.4,mastery,18.25,71.6
8,Random,4,0,15,26.0,mastery,17.6,62.48
8,Random,5,0,16,69.8,mastery,17.333,63.7
8,Random,6,0,6,40.8,mastery,15.714,60.429
8,Random,7,0,34,43.2,mastery,18.0,58.275
8,Random,8,0,18,25.4,mastery,18.0,54.622
8,Random,9,0,9,80.2,mastery,17.1,57.18
8,Random,10,0,6,52.8,mastery,16.091,56.782
8,Random,11,0,16,32.8,mastery,16.083,54.783
8,Random,12,0,33,91.4,mastery,17.385,57.6
8,Random,13,0,5,32.0,mastery,16.5,55.771
8,Random,14,0,7,40.6,mastery,15.867,54.76
8,Random,15,0,29,19.2,mastery,16.688,52.537
8,Random,16,0,28,22.4,mastery,17.353,50.765
8,Random,17,0,3,36.4,mastery,16.556,49.967
8,Random,18,0,15,63.0,mastery,16.474,50.653
8,Random,19,0,36,167.8,mastery,17.45,56.51
8,Random,20,0,20,105.0,mastery,17.571,58.819
8,Random,21,0,5,55.0,mastery,17.0,58.645
8,Random,22,0,40,24.0,timeout,18.0,57.139
8,Random,23,0,15,99.0,mastery,17.875,58.883
8,Random,24,0,17,68.6,mastery,17.84,59.272
8,Random,25,0,38,84.4,mastery,18.615,60.238
8,Random,26,0,9,54.2,mastery,18.259,60.015
8,Random,27,0,17,81.6,mastery,18.214,60.786
8,Random,28,0,23,163.4,mastery,18.379,64.324
8,Random,29,0,9,16.2,mastery,18.067,62.72
8,Random,30,0,19,149.2,mastery,18.097,65.51
8,Random,31,0,11,55.8,mastery,17.875,65.206
8,Random,32,0,9,52.2,mastery,17.606,64.812
8,Random,33,0,22,29.6,mastery,17.735,63.776
8,Random,34,0,35,194.0,mastery,18.229,67.497
8,Random,35,0,10,104.0,mastery,18.0,68.511
8,Random,36,0,34,219.2,mastery,18.432,72.584
8,Random,37,0,17,18.6,mastery,18.395,71.163
8,Random,38,0,7,36.6,mastery,18.103,70.277
8,Random,39,0,10,40.0,mastery,17.9,69.52
8,Random,40,0,8,30.4,mastery,17.659,68.566
8,Random,41,0,12,80.6,mastery,17.524,68.852
8,Random,42,0,40,22.0,timeout,18.047,67.763
8,Random,43,0,28,88.4,mastery,18.273,68.232
8,Random,44,0,5,55.0,mastery,17.978,67.938
8,Random,45,0,8,55.4,mastery,17.761,67.665
8,Random,46,0,18,121.4,mastery,17.766,68.809
8,Random,47,0,19,37.2,mastery,17.792,68.15
8,Random,48,0,21,28.8,mastery,17.857,67.347
8,Random,49,1,8,36.4,mastery,17.66,66.728
8,SARSA,0,0,40,186.0,timeout,40.0,186.0
8,SARSA,1,0,40,200.0,timeout,40.0,193.0
8,SARSA,2,0,7,52.6,mastery,29.0,146.2
8,SARSA,3,0,40,203.0,timeout,31.75,160.4
8,SARSA,4,0,37,226.6,mastery,32.8,173.64
8,SARSA,5,0,33,183.4,mastery,32.833,175.267
8,SARSA,6,0,33,118.4,mastery,32.857,167.143
8,SARSA,7,0,40,202.0,timeout,33.75,171.5
8,SARSA,8,0,40,139.0,timeout,34.444,167.889
8,SARSA,9,0,40,153.0,timeout,35.0,166.4
8,SARSA,10,0,40,206.0,timeout,35.455,170.0
8,SARSA,11,0,40,176.0,timeout,35.833,170.5
8,SARSA,12,0,40,241.0,timeout,36.154,175.923
8,SARSA,13,0,40,213.0,timeout,36.429,178.571
8,SARSA,14,0,40,176.0,timeout,36.667,178.4
8,SARSA,15,0,40,183.0,timeout,36.875,178.688
8,SARSA,16,0,40,221.0,timeout,37.059,181.176
8,SARSA,17,0,40,226.0,timeout,37.222,183.667
8,SARSA,18,0,24,150.2,mastery,36.526,181.905
8,SARSA,19,0,40,203.0,timeout,36.7,182.96
8,SARSA,20,0,40,179.0,timeout,36.857,182.771
8,SARSA,21,0,36,155.8,mastery,36.818,181.545
8,SARSA,22,0,40,181.0,timeout,36.957,181.522
8,SARSA,23,0,24,109.2,mastery,36.417,178.508
8,SARSA,24,0,40,181.0,timeout,36.56,178.608
8,SARSA,25,0,40,186.0,timeout,36.692,178.892
8,SARSA,26,0,40,127.0,timeout,36.815,176.97
8,SARSA,27,0,40,186.0,timeout,36.929,177.293
8,SARSA,28,0,40,193.0,timeout,37.034,177.834
8,SARSA,29,0,40,193.0,timeout,37.133,178.34
8,SARSA,30,0,14,91.2,mastery,36.387,175.529
8,SARSA,31,0,30,195.0,mastery,36.188,176.138
8,SARSA,32,0,40,185.0,timeout,36.303,176.406
8,SARSA,33,0,40,107.0,timeout,36.412,174.365
8,SARSA,34,0,5,50.0,mastery,35.514,170.811
8,SARSA,35,0,40,153.0,timeout,35.639,170.317
8,SARSA,36,0,26,119.8,mastery,35.378,168.951
8,SARSA,37,0,40,124.0,timeout,35.5,167.768
8,SARSA,38,0,40,177.0,timeout,35.615,168.005
8,SARSA,39,0,40,165.0,timeout,35.725,167.93
8,SARSA,40,0,40,121.0,timeout,35.829,166.785
8,SARSA,41,0,40,143.0,timeout,35.929,166.219
8,SARSA,42,0,6,40.8,mastery,35.233,163.302
8,SARSA,43,0,40,182.0,timeout,35.341,163.727
8,SARSA,44,0,40,178.0,timeout,35.444,164.044
8,SARSA,45,0,40,164.0,timeout,35.543,164.043
8,SARSA,46,0,40,181.0,timeout,35.638,164.404
8,SARSA,47,0,40,214.0,timeout,35.729,165.438
8,SARSA,48,0,40,136.0,timeout,35.816,164.837
8,SARSA,49,1,40,178.0,timeout,35.9,165.1
9,Random,0,0,19,141.2,mastery,19.0,141.2
9,Random,1,0,31,130.8,mastery,25.0,136.0
9,Random,2,0,6,45.8,mastery,18.667,105.933
9,Random,3,0,22,40.6,mastery,19.5,89.6
9,Random,4,0,15,44.0,mastery,18.6,80.48
9,Random,5,0,24,24.2,mastery,19.5,71.1
9,Random,6,0,16,53.8,mastery,19.0,68.629
9,Random,7,0,12,84.6,mastery,18.125,70.625
9,Random,8,0,40,111.0,timeout,20.556,75.111
9,Random,9,0,6,57.8,mastery,19.1,73.38
9,Random,10,0,9,70.2,mastery,18.182,73.091
9,Random,11,0,14,99.2,mastery,17.833,75.267
9,Random,12,0,5,43.0,mastery,16.846,72.785
9,Random,13,0,3,32.4,mastery,15.857,69.9
9,Random,14,0,6,40.8,mastery,15.2,67.96
9,Random,15,0,25,133.0,mastery,15.812,72.025
9,Random,16,0,9,34.2,mastery,15.412,69.8
9,Random,17,0,20,50.0,mastery,15.667,68.7
9,Random,18,0,18,112.4,mastery,15.789,71.0
9,Random,19,0,7,43.6,mastery,15.35,69.63
9,Random,20,0,38,68.4,mastery,16.429,69.571
9,Random,21,0,13,61.4,mastery,16.273,69.2
9,Random,22,0,10,32.0,mastery,16.0,67.583
9,Random,23,0,10,32.0,mastery,15.75,66.1
9,Random,24,0,12,39.6,mastery,15.6,65.04
9,Random,25,0,14,47.2,mastery,15.538,64.354
9,Random,26,0,13,94.4,mastery,15.444,65.467
9,Random,27,0,9,58.2,mastery,15.214,65.207
9,Random,28,0,36,69.8,mastery,15.931,65.366
9,Random,29,0,9,51.2,mastery,15.7,64.893
9,Random,30,0,18,42.4,mastery,15.774,64.168
9,Random,31,0,10,80.0,mastery,15.594,64.662
9,Random,32,0,40,86.0,timeout,16.333,65.309
9,Random,33,0,11,60.8,mastery,16.176,65.176
9,Random,34,0,5,48.0,mastery,15.857,64.686
9,Random,35,0,8,53.4,mastery,15.639,64.372
9,Random,36,0,6,40.8,mastery,15.378,63.735
9,Random,37,0,30,91.0,mastery,15.763,64.453
9,Random,38,0,9,51.2,mastery,15.59,64.113
9,Random,39,0,11,41.8,mastery,15.475,63.555
9,Random,40,0,28,82.4,mastery,15.78,64.015
9,Random,41,0,30,49.0,mastery,16.119,63.657
9,Random,42,0,6,22.8,mastery,15.884,62.707
9,Random,43,0,13,39.4,mastery,15.818,62.177
9,Random,44,0,14,39.2,mastery,15.778,61.667
9,Random,45,0,30,55.0,mastery,16.087,61.522
9,Random,46,0,6,45.8,mastery,15.872,61.187
9,Random,47,0,8,41.4,mastery,15.708,60.775
9,Random,48,0,5,43.0,mastery,15.49,60.412
9,Random,49,1,10,32.0,mastery,15.38,59.844
9,SARSA,0,0,9,55.2,mastery,9.0,55.2
9,SARSA,1,0,5,50.0,mastery,7.0,52.6
9,SARSA,2,0,40,187.0,timeout,18.0,97.4
9,SARSA,3,0,40,175.0,timeout,23.5,116.8
9,SARSA,4,0,40,112.0,timeout,26.8,115.84
9,SARSA,5,0,40,132.0,timeout,29.0,118.533
9,SARSA,6,0,40,110.0,timeout,30.571,117.314
9,SARSA,7,0,26,161.8,mastery,30.0,122.875
9,SARSA,8,0,40,154.0,timeout,31.111,126.333
9,SARSA,9,0,40,136.0,timeout,32.0,127.3
9,SARSA,10,0,13,65.4,mastery,30.273,121.673
9,SARSA,11,0,40,155.0,timeout,31.083,124.45
9,SARSA,12,0,40,200.0,timeout,31.769,130.262
9,SARSA,13,0,11,45.8,mastery,30.286,124.229
9,SARSA,14,0,40,144.0,timeout,30.933,125.547
9,SARSA,15,0,40,124.0,timeout,31.5,125.45
9,SARSA,16,0,40,173.0,timeout,32.0,128.247
9,SARSA,17,0,40,128.0,timeout,32.444,128.233
9,SARSA,18,0,34,225.2,mastery,32.526,133.337
9,SARSA,19,0,40,172.0,timeout,32.9,135.27
9,SARSA,20,0,40,186.0,timeout,33.238,137.686
9,SARSA,21,0,40,186.0,timeout,33.545,139.882
9,SARSA,22,0,40,193.0,timeout,33.826,142.191
9,SARSA,23,0,31,139.8,mastery,33.708,142.092
9,SARSA,24,0,40,165.0,timeout,33.96,143.008
9,SARSA,25,0,38,192.4,mastery,34.115,144.908
9,SARSA,26,0,40,209.0,timeout,34.333,147.281
9,SARSA,27,0,11,81.8,mastery,33.5,144.943
9,SARSA,28,0,15,104.0,mastery,32.862,143.531
9,SARSA,29,0,21,135.8,mastery,32.467,143.273
9,SARSA,30,0,22,115.6,mastery,32.129,142.381
9,SARSA,31,0,13,101.4,mastery,31.531,141.1
9,SARSA,32,0,40,230.0,timeout,31.788,143.794
9,SARSA,33,0,22,130.6,mastery,31.5,143.406
9,SARSA,34,0,40,171.0,timeout,31.743,144.194
9,SARSA,35,0,40,190.0,timeout,31.972,145.467
9,SARSA,36,0,40,145.0,timeout,32.189,145.454
9,SARSA,37,0,40,200.0,timeout,32.395,146.889
9,SARSA,38,0,40,163.0,timeout,32.59,147.303
9,SARSA,39,0,40,186.0,timeout,32.775,148.27
9,SARSA,40,0,40,188.0,timeout,32.951,149.239
9,SARSA,41,0,40,200.0,timeout,33.119,150.448
9,SARSA,42,0,40,181.0,timeout,33.279,151.158
9,SARSA,43,0,7,45.6,mastery,32.682,148.759
