tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,2,SARSA,7,0,12,54.2,mastery,6.5,57.275
a,2,SARSA,8,0,6,57.1,mastery,6.444,57.256
a,2,SARSA,9,0,8,52.8,mastery,6.6,56.81
a,2,SARSA,10,0,5,59.25,mastery,6.455,57.032
a,2,SARSA,11,0,6,57.1,mastery,6.417,57.037
a,2,SARSA,12,0,5,59.25,mastery,6.308,57.208
a,2,SARSA,13,0,9,50.65,mastery,6.5,56.739
a,2,SARSA,14,0,4,61.4,mastery,6.333,57.05
a,2,SARSA,15,0,7,54.95,mastery,6.375,56.919
a,2,SARSA,16,0,6,57.1,mastery,6.353,56.929
a,2,SARSA,17,0,6,57.1,mastery,6.333,56.939
a,2,SARSA,18,0,21,43.85,mastery,7.105,56.25
a,2,SARSA,19,0,4,61.4,mastery,6.95,56.507
a,2,SARSA,20,0,4,61.4,mastery,6.81,56.74
a,2,SARSA,21,0,8,64.8,mastery,6.864,57.107
a,2,SARSA,22,0,7,68.95,mastery,6.87,57.622
a,2,SARSA,23,0,9,60.65,mastery,6.958,57.748
a,2,SARSA,24,0,8,54.8,mastery,7.0,57.63
a,2,SARSA,25,0,5,59.25,mastery,6.923,57.692
a,2,SARSA,26,0,6,57.1,mastery,6.889,57.67
a,2,SARSA,27,0,12,44.2,mastery,7.071,57.189
a,2,SARSA,28,0,6,57.1,mastery,7.034,57.186
a,2,SARSA,29,0,22,138.7,mastery,7.533,59.903
a,2,SARSA,30,0,35,130.75,timeout,8.419,62.189
a,2,SARSA,31,0,35,151.75,timeout,9.25,64.987
a,2,SARSA,32,0,35,165.75,timeout,10.03,68.041
a,2,SARSA,33,0,35,165.75,timeout,10.765,70.915
a,2,SARSA,34,0,35,165.75,timeout,11.457,73.624
a,2,SARSA,35,0,35,165.75,timeout,12.111,76.183
a,2,SARSA,36,0,35,165.75,timeout,12.73,78.604
a,2,SARSA,37,0,35,160.75,timeout,13.316,80.766
a,2,SARSA,38,0,35,158.75,timeout,13.872,82.765
a,2,SARSA,39,0,35,137.75,timeout,14.4,84.14
a,2,SARSA,40,0,6,57.1,mastery,14.195,83.48
a,2,SARSA,41,0,21,38.85,mastery,14.357,82.418
a,2,SARSA,42,0,35,29.75,timeout,14.837,81.193
a,2,SARSA,43,0,35,151.75,timeout,15.295,82.797
a,2,SARSA,44,0,27,172.95,mastery,15.556,84.8
a,2,SARSA,45,0,35,144.75,timeout,15.978,86.103
a,2,SARSA,46,0,9,60.65,mastery,15.83,85.562
a,2,SARSA,47,0,11,53.35,mastery,15.729,84.891
a,2,SARSA,48,0,4,61.4,mastery,15.49,84.411
a,2,SARSA,49,1,31,80.35,mastery,15.8,84.33
a,3,Random,0,0,35,30.75,timeout,35.0,30.75
a,3,Random,1,0,15,146.75,mastery,25.0,88.75
a,3,Random,2,0,9,79.65,mastery,19.667,85.717
a,3,Random,3,0,12,87.2,mastery,17.75,86.088
a,3,Random,4,0,15,114.75,mastery,17.2,91.82
a,3,Random,5,0,7,66.95,mastery,15.5,87.675
a,3,Random,6,0,4,61.4,mastery,13.857,83.921
a,3,Random,7,0,7,78.95,mastery,13.0,83.3
a,3,Random,8,0,11,84.35,mastery,12.778,83.417
a,3,Random,9,0,6,47.1,mastery,12.1,79.785
a,3,Random,10,0,7,64.95,mastery,11.636,78.436
a,3,Random,11,0,35,56.75,timeout,13.583,76.629
a,3,Random,12,0,35,-1.25,timeout,15.231,70.638
a,3,Random,13,0,9,50.65,mastery,14.786,69.211
a,3,Random,14,0,19,147.15,mastery,15.067,74.407
a,3,Random,15,0,4,51.4,mastery,14.375,72.969
a,3,Random,16,0,35,5.75,timeout,15.588,69.015
a,3,Random,17,0,12,56.2,mastery,15.389,68.303
a,3,Random,18,0,4,66.4,mastery,14.789,68.203
a,3,Random,19,0,21,41.85,mastery,15.1,66.885
a,3,Random,20,0,23,99.55,mastery,15.476,68.44
a,3,Random,21,0,11,82.35,mastery,15.273,69.073
a,3,Random,22,0,6,59.1,mastery,14.87,68.639
a,3,Random,23,0,15,63.75,mastery,14.875,68.435
a,3,Random,24,0,33,62.05,mastery,15.6,68.18
a,3,Random,25,0,15,37.75,mastery,15.577,67.01
a,3,Random,26,0,9,98.65,mastery,15.333,68.181
a,3,Random,27,0,13,86.05,mastery,15.25,68.82
a,3,Random,28,0,18,125.3,mastery,15.345,70.767
a,3,Random,29,0,10,55.5,mastery,15.167,70.258
a,3,Random,30,0,24,88.4,mastery,15.452,70.844
a,3,Random,31,0,6,69.1,mastery,15.156,70.789
a,3,Random,32,0,7,83.95,mastery,14.909,71.188
a,3,Random,33,0,35,125.75,timeout,15.5,72.793
a,3,Random,34,0,7,73.95,mastery,15.257,72.826
a,3,Random,35,0,14,54.9,mastery,15.222,72.328
a,3,Random,36,0,14,84.9,mastery,15.189,72.668
a,3,Random,37,0,10,89.5,mastery,15.053,73.111
a,3,Random,38,0,35,107.75,timeout,15.564,73.999
a,3,Random,39,0,10,53.5,mastery,15.425,73.486
a,3,Random,40,0,35,138.75,timeout,15.902,75.078
a,3,Random,41,0,3,53.55,mastery,15.595,74.565
a,3,Random,42,0,15,124.75,mastery,15.581,75.733
a,3,Random,43,0,14,89.9,mastery,15.545,76.055
a,3,Random,44,0,15,68.75,mastery,15.533,75.892
a,3,Random,45,0,15,85.75,mastery,15.522,76.107
